id,question1,question2,prediction,Probability_0,Probability_1,Raw_Prediction_0,Raw_Prediction_1
234,"Trump supporters, how do you feel about the way he's walking back his promises?",Do Trump supporters now expect the president to live up to his promises he so forcefully sold them on?,0.0,0.6680537105666872,0.33194628943331284,0.699395398330723,-0.699395398330723
235,Why are we worried about others' opinions?,Why do we care for others' opinion and about what others think about us?,0.0,0.6122034974964988,0.3877965025035011,0.45658401553878714,-0.45658401553878714
236,How do you potty train a 4 months Pitbull?,How do I potty train my two-month-old Labrador pup?,0.0,0.6122034974964988,0.3877965025035011,0.45658401553878714,-0.45658401553878714
237,"If I jump rope for five minutes, how many calories will I use?",What's the best way to jump rope?,1.0,0.4927408225894036,0.5072591774105965,-0.029038750045084244,0.029038750045084244
238,Which online test series is best for GATE 2017 in CS stream?,Which test series is the best for GATE computer science stream?,0.0,0.7371635085006338,0.2628364914993661,1.0312775909224403,-1.0312775909224403
239,What is the best material for understanding algorithmic analysis by a newbie?,What math does a complete newbie need to understand algorithms for computer programming? What books on algorithms are suitable for a complete beginner?,0.0,0.6875019008841234,0.31249809911587656,0.7884662081305046,-0.7884662081305046
240,What is the temperament of a Bullmastiff/Husky mix?,What is the temperament of a Corgi-Husky mix?,0.0,0.5751374724044139,0.42486252759558607,0.302843442546633,-0.302843442546633
241,"There are 8 balls. 7 of them weigh the same. 1 of them has a different weight, (you don't know if it's heavier or lighter). How do you find the odd ball with 2 weighs?","How many 4 digit numbers can be formed by using 0, 1, 2, 3, 4, 5, 6, and 7? How many of them are between 4000 and 6000?",0.0,0.5150035093451151,0.484996490654885,0.060032059754697414,-0.060032059754697414
243,What are the signs of an ultra smart person playing dumb?,What are signs of ultra smart people hiding their intelligence?,0.0,0.7540533354867298,0.24594666451327013,1.120348400722222,-1.120348400722222
244,If dark energy is created with expansion can infinite of it be created?,"If energy is not conserved in an expanding universe, is potential energy infinite (the energy that can be created is infinite)?",0.0,0.7540533354867298,0.24594666451327013,1.120348400722222,-1.120348400722222
245,How do you get a book published?,What are the good ways to write and publish a book?,0.0,0.7063115708292526,0.29368842917074744,0.8775370179302863,-0.8775370179302863
246,Who is disrupting Bloomberg?,Who will disrupt Bloomberg?,0.0,0.6535602120277602,0.34643978797223984,0.6347256351383505,-0.6347256351383505
247,Why can flash run so fast?,The Flash (DC character): How fast can the Flash run a mile?,0.0,0.7701961689080085,0.2298038310919915,1.2094192105220034,-1.2094192105220034
248,"What is the best way to invest $500 legally so that I can get tangible profits over a relatively short period of time, say 6 months?",How can I best invest ₹5000 over the next 6 months?,0.0,0.7701961689080085,0.2298038310919915,1.2094192105220034,-1.2094192105220034
249,How will the implementation of GST bill impact the lives of common people?,What exactly is GST bill and how exactly will it affect the common people?,0.0,0.785580746253786,0.21441925374621398,1.2984900203217848,-1.2984900203217848
250,How can you recover your Gmail password?,"I do not remember my password to my Gmail account, how can I recover my account?",0.0,0.785580746253786,0.21441925374621398,1.2984900203217848,-1.2984900203217848
251,How accurately can a mental illness can be diagnosed?,How can I accurately diagnose and medicate my mental illness?,0.0,0.7418638616190392,0.25813613838096083,1.0556786375298493,-1.0556786375298493
252,Is knee pain in a 20 year old girl normal?,Is it normal for a 14 year old girl to be spitting up blood?,0.0,0.6927201621210584,0.30727983787894164,0.8128672547379133,-0.8128672547379133
253,What are the qualities of a good leader?,What are some good qualities of a leader?,0.0,0.6927201621210584,0.30727983787894164,0.8128672547379133,-0.8128672547379133
254,"What is the difference between bay, gulf and straits?",What exactly is the difference between a sea and a bay?,0.0,0.8002025580531452,0.19979744194685484,1.3875608301215663,-1.3875608301215663
255,Will Modi win in 2019?,Can Narendra Modi become Prime Minister of India in 2019?,0.0,0.7585505757292947,0.24144942427070537,1.1447494473296307,-1.1447494473296307
256,How can I open DMart store in India? Is there any franchise for that?,How do I get reliance digital store franchise?,0.0,0.8140632706389982,0.1859367293610018,1.4766316399213482,-1.4766316399213482
257,What are the best YouTube channels to learn medicine?,What are some of the best YouTube channels for learning Git?,0.0,0.7744865091062532,0.22551349089374684,1.2338202571294126,-1.2338202571294126
258,Did Swami Vivekananda ever eat non-veg or egg during his journey around the world?,Why don't most of the Hindus eat non-veg?,0.0,0.7744865091062532,0.22551349089374684,1.2338202571294126,-1.2338202571294126
259,What will happen if I cancel TQWL tickets before the charting is done?,Can we cancel a 'Tatkal waiting list' ticket?,0.0,0.7292871478588712,0.2707128521411289,0.9910088743374766,-0.9910088743374766
260,"\"What exactly is the \"\"Common Core Initiative/Standards\"\" and what are the pros and cons?\"",What are the pros and cons of the Common Core Standards Initiative?,0.0,0.8271700952057093,0.17282990479429067,1.5657024497211296,-1.5657024497211296
261,How do I choose a journal to publish my paper?,Where do I publish my paper?,0.0,0.7896623025857967,0.2103376974142033,1.322891066929194,-1.322891066929194
262,What are your New Year's resolutions for 2017?,What is your creative New Year's resolution for 2017?,0.0,0.6978895769696805,0.30211042303031954,0.8372683013453223,-0.8372683013453223
263,What do you do if you had a bad dream?,How do you not get bad dreams?,0.0,0.8395351269890654,0.16046487301093457,1.654773259520911,-1.654773259520911
264,Why do Slavs squat?,Do squats work for men?,0.0,0.7787197631644586,0.22128023683554138,1.258221303736821,-1.258221303736821
265,How many marks should I score for AIIMS rank 151?,What minimum marks should I score to get among top 50 in AIIMS?,0.0,0.8621086058411705,0.13789139415882945,1.8329148791204741,-1.8329148791204741
266,"In an operating room, when two surgeons of equal experience disagree on a surgical procedure, how is the tie broken?",Doctors: How do surgeons hold out on surgeries more than 6 hours long? Do they rest during the operation?,0.0,0.7936865692896647,0.2063134307103352,1.3472921135366025,-1.3472921135366025
267,How many months does it take to gain knowledge in developing Android apps from scratch?,How much time does it take to learn Android app development from scratch?,0.0,0.8427951646772419,0.1572048353227582,1.6791743061283202,-1.6791743061283202
268,How do I love my body as a guy?,"How can I make my whole body more fair, if I am a wheatish Indian guy?",0.0,0.881953060630904,0.11804693936909616,2.011056498720037,-2.011056498720037
269,What are the rights of a prisoner?,"If I am in prison, what rights would I have?",0.0,0.8649837904858542,0.13501620951414584,1.8573159257278828,-1.8573159257278828
270,How can I get free gems in Clash of Clans?,How can I get free gems Clash of Clans?,0.0,0.8992752958559532,0.10072470414404684,2.1891981183195997,-2.1891981183195997
271,Why aren't there more apps like Word Lens?,What does Word Lens use for OCR?,0.0,0.8572513974543232,0.14274860254567684,1.7926461625355101,-1.7926461625355101
272,My ex-girlfriend is suffering from malaria. I have a deep urge of visiting her but I have my placements on. I have no idea how to be with her. What should I do?,"Should I be worried that my girlfriend texts her ex-boyfriend till 4 a.m., and if so, why?",0.0,0.9143026498171322,0.08569735018286796,2.3673397379191625,-2.3673397379191625
273,What is the best way to get traffic on your website?,How do i get traffic for website?,0.0,0.9014640906177595,0.09853590938224055,2.213599164927009,-2.213599164927009
274,How do you feel when someone upvotes your answer on Quora?,How does it feel to see upvotes to your answer on Quora?,0.0,0.9433579303426011,0.05664206965739891,2.8126937869180706,-2.8126937869180706
275,What are some of the best films and TV shows that feature strong female protagonists?,What are the best female strong characters in films?,0.0,0.9521583796338721,0.04784162036612795,2.9908354065176335,-2.9908354065176335
276,How far would you go for love? Should I wait for the one I love ir move on?,"As a thirteen year old, what is the best thing I can do for my health?",0.0,0.9459098863594817,0.054090113640518356,2.8614958801328885,-2.8614958801328885
277,How do most people die?,How do people die?,0.0,0.5642410384335955,0.4357589615664045,0.2583922832770106,-0.2583922832770106
278,Why are most clothes made of polyester now instead of cotton?,How are cotton clothes made?,0.0,0.5642410384335955,0.4357589615664045,0.2583922832770106,-0.2583922832770106
279,What is in bone marrow?,What does bone marrow taste like?,0.0,0.5642410384335955,0.4357589615664045,0.2583922832770106,-0.2583922832770106
280,Were there any slave with the name Reddice?,"In Ancient Rome, slaves were branded. What happened with the brand mark if they were subsequently liberated?",0.0,0.5038951463213298,0.49610485367867013,0.01558090048507485,-0.01558090048507485
281,How long does it take for a dead body to float to the surface after drowning ?,"When a dead body is in a river, how long does it take before it floats?",0.0,0.5038951463213298,0.49610485367867013,0.01558090048507485,-0.01558090048507485
282,How do I get over a friend with whom I haven't talked in 3 years but still miss him?,How do I get over someone I loved now that we broke up last year and I still miss her?,0.0,0.5038951463213298,0.49610485367867013,0.01558090048507485,-0.01558090048507485
283,When travelling to a new region is it better to immerse yourself in 1–2 cities or to see as many cities as you can cram in?,What are the ways to explore world without spending more money?,0.0,0.5038951463213298,0.49610485367867013,0.01558090048507485,-0.01558090048507485
284,How can I make money online with free of cost?,How do I to make money online?,1.0,0.44343555615493857,0.5565644438450614,-0.2272304823068609,0.2272304823068609
285,Where can I buy best quality customized cupcakes in Gold Coast?,Where can I find delicious cupcakes at Gold Coast?,1.0,0.44343555615493857,0.5565644438450614,-0.2272304823068609,0.2272304823068609
286,How successful was odd even plan?,How successful was the Delhi's Odd-even plan?,1.0,0.44343555615493857,0.5565644438450614,-0.2272304823068609,0.2272304823068609
287,If there will be a war between India and Pakistan who will win?,Who will win if a war starts between India and Pakistan?,1.0,0.44343555615493857,0.5565644438450614,-0.2272304823068609,0.2272304823068609
288,How do you deal with a fear of dying?,How can you reduce your fear of dying?,1.0,0.44343555615493857,0.5565644438450614,-0.2272304823068609,0.2272304823068609
289,What would be the estimated cost of repairing the cracked screen of iphone 6?,What is the price I have to pay for repairing a broken iPhone 6 screen? How can it be done?,0.0,0.6434281207254948,0.3565718792745051,0.5902744758687278,-0.5902744758687278
290,What are the most interesting products and innovations that McDonald's is coming out with in 2016?,What are the most interesting products and innovations that Ball is coming out with in 2016?,0.0,0.6434281207254948,0.3565718792745051,0.5902744758687278,-0.5902744758687278
291,"Is there an end to the universe, and if not, is the universe infinite?",Is the Universe infinite or is there an end to the Universe?,0.0,0.6434281207254948,0.3565718792745051,0.5902744758687278,-0.5902744758687278
292,What is CPAGrip.com?,What is bestmytest.com?,0.0,0.6434281207254948,0.3565718792745051,0.5902744758687278,-0.5902744758687278
293,How much funds should I raise?,How much money should I raise?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
294,What Anna Hazare think about PM Modi?,What do you people think of Mr. Arvind Kejriwal and his AAP?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
295,What will be the effect of banning 500 and 1000 notes on stock markets in India?,What will be the effect of the ban of the 1000rs and 500rs notes on the stock market?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
296,How does concentric contractions differ from eccentric contractions?,How do concentric and eccentric contraction compare and contrast?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
297,Why did the puppet they used for Yoda in Episode I suck so bad?,"\"Why do people not question \"\"news\"\" posts and opinions posted on social media websites?\"",0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
298,On what online platforms can I post ads for beer money opportunity?,What online platforms can I post ads for beer money opportunity?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
299,What the meaning of this all life?,What's are the meaning of life?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
300,How should I start small business effectively?,How should I start a small business in construction?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
301,How can we acquire a positive morality?,What are time deposits? Are RD and FD types of time deposits?,0.0,0.5860022507143814,0.4139977492856186,0.34746309307679224,-0.34746309307679224
302,Do you need friends?,Why do we need friends?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
303,Do I exist?,Do we exist?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
304,Which are the best Hollywood thriller movies?,What are the best thriller movie in Hollywood?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
305,"Should I repeat 2nd year in college, or find a new college? It's a 5 year course.",I study in Ashutosh College in Kolkata. Can I study in any other college in India in my 2nd year?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
306,How is petrol or diesel pumped up in a filling station using a motor without igniting any fire?,What happens when you fill a petrol car with diesel? What is the solution if such an incident happened?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
307,What job possibilities exist for a Bachelors in Homeland Security?,What jobs are available with a bachelor’s degree in Homeland Security?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
308,Which are the best books to understand calculus?,What are good books to self study calculus?,0.0,0.5261390757040851,0.473860924295915,0.10465171028485651,-0.10465171028485651
309,Why and how did you break up with her/him?,How and why did you break up with your ex?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
310,Can I use Jio SIM in iPhone 5s?,Does iPhone 5S support JIO VoLTE?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
311,What are some unwritten rules in USA?,What are some unwritten rules you have for your home?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
312,What is the best answer to what you did in two years gap in a job interview?,What is the best excuse to explain a gap (of one or two years) in your job career for a job interview?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
313,What are the best songs for low voices?,What are some songs for a sweet airy mezzo voice?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
314,Can anyone predict my birth chart?,What can you tell me regarding this birth chart?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
315,When was the birth of the trigonometric functions?,Who were the creators of trigonometry?,1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
316,"\"What does this saying mean; \"\"Don't trust everything you see even salt looks like sugar\"\"?\"","\"People say \"\"don't try to please others.\"\" Does being nice to others mean pleasing them?\"",1.0,0.46551491897221553,0.5344850810277844,-0.13815967250707925,0.13815967250707925
317,What do countries do to prevent war?,How should countries prevent war?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
318,How can I become a billionaire?,How can I become a billionaire (in finance)?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
319,Why should I learn web design?,How can I learn about web design?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
320,"What's the best on-line calender/scheduling/booking system? Something that allows me to show my availability & customers can 'request' to meet me. When I 'accept' their request, the appointment pops into our calendars & reminders are automated.",Is there a web service that can send appointment sms-reminders to customers extracting data from Google calendar?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
321,How will Indian GDP be affected from banning 500 and 1000 rupees notes?,What will be the implications of banning 500 and 1000 rupees currency notes on Indian economy?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
322,Why does understanding death philosophical?,What makes understanding death philosophical?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
323,Why are dogs considered omnivores?,Are dogs carnivorous animals?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
324,What it is like to be cheated upon in a relationship?,What is it like to be in a relationship with someone you cheated with?,1.0,0.40589271170103475,0.5941072882989652,-0.38097105529901487,0.38097105529901487
325,How do I know if someone blocked my texts?,If I turn of my user id off can I text someone that blocked me?,0.0,0.663592556287667,0.33640744371233294,0.6793452856685093,-0.6793452856685093
326,What are the most interesting foods you have eaten in any country?,What is the most delicious dish you've ever eaten and why?,0.0,0.663592556287667,0.33640744371233294,0.6793452856685093,-0.6793452856685093
327,What is it like to be a private banker?,What is like to be a private banker in Switzerland?,0.0,0.663592556287667,0.33640744371233294,0.6793452856685093,-0.6793452856685093
328,What is journalism for you?,What is journalism?,0.0,0.663592556287667,0.33640744371233294,0.6793452856685093,-0.6793452856685093
329,How can one increase concentration?,How can I improve my concentration?,0.0,0.663592556287667,0.33640744371233294,0.6793452856685093,-0.6793452856685093
330,"\"How do I see \"\"sent invitations\"\" on Linkedin if I don't have any more pending invitations?\"","How can you personalize a LinkedIn invitation? I think I just sent a colleague an invitation on LinkedIn, but did not get a chance to personalize it!",0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
331,What are the pros and cons of the German Shepherd dog?,What are the pros and cons of having a pet German Shepherd?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
332,What is the difference between deism and agnosticism?,What is the difference between a hobby and a habit?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
333,Why do male porn stars masturbate to ejaculate?,Is it OK for a husband and wife to masturbate together? Is it considered cheating if your partner is masturbating without your consent?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
334,How much CGPA I require to get an admission for MTech CSE at IIT Madras?,Can I get a job in a consulting firm after Mtech in CSE from IIT?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
335,Is there a biological reason that people cry when they are emotional?,What is the biological reason for crying?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
336,What are 5 facts about the earth's crust?,How does the Earth's core affect its crust?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
337,Why does ISRO not use friction stir welding technology?,Should a guy re-evaluate his current relationship and feelings if he's worried about temptation hanging out with a girl that he was friends with?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
338,I wish to simulate a fake location for an app running on my iOS device. How do you fake a GPS location for iOS without jailbreaking as a non-coder?,How can I fake my iPhone location without jailbreaking?,0.0,0.607432819988309,0.392567180011691,0.4365339028765737,-0.4365339028765737
339,What would be the best way to quit smoking?,How did you quit/stop smoking?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
340,Which is the best programing language for tcs?,Which is the best programming language?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
341,Earthquake resistant homes?,How do earthquake resistant buildings work?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
342,Is Kristen Stewart a bad actress?  Why or why not?,Is Jennifer Lawrence a bad actress?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
343,Why do some Japanese guys try to look feminine? Don't the girls find it gross?,Why have most of the guys in India become so desperate? Don't they know that girls don't always look for relationships? Would it hurt guys to become our friend first?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
344,What are the five most popular sugar daddy websites?,What is it like to date a cougar or a sugar daddy?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
345,What is the VTU 1st sem exam time table of 2016 (Dec)?,How do I frame my time table for 4 months to crack Gate 2016?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
346,What is the best phone to buy below 15k?,Which are best mobile phones to buy under 15000?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
347,How do we start a business?,How do I start business from nothing?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
348,What's the best near-death experience you've ever had?,Has anyone ever had a near-death experience?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
349,Why do I keep getting fleas from my dogs?,How can I keep my dog from getting fleas?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
350,What year did the letter J come?,When was the Letter J created?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
351,Harvard College Courses: What is general shopping advice for Turkish classes?,Harvard College Courses: What is general shopping advice for Tamil classes?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
352,How do I send message from one Android phone to another Android phone through bluetooth?,How do I transfer my contacts from one Android phone to another Android phone?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
353,What are the most important books ever written?,What is the most important book you have ever read?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
354,What universities does Sigma Designs recruit new grads from? What majors are they looking for?,What universities does Sigma-Aldrich recruit new grads from? What majors are they looking for?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
355,Can we do an M.Phil in India after doing Masters in UK (MA in Psychology)?,I'm a masters student interested to work in Humanitarian sector. What are the skills required? I'm a medical doctor doing my masters in UK,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
356,What universities does Powell Industries recruit new grads from? What majors are they looking for?,What universities does Chart Industries recruit new grads from? What majors are they looking for?,0.0,0.548279735880006,0.451720264119994,0.19372252008463794,-0.19372252008463794
357,What are some of the best movie posters you have come across?,What are the best & iconic movie posters?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
358,What are some examples of deuteromycota and how are they formed?,Could all bitcoin mining be done by a single Raspberry Pi?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
359,How racist is too racist?,How racist are you?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
360,Are there any differences between however and nevertheless?,What's the difference between between and among?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
361,Are Canada Geese really Canadian?,What do Canadians call Canada?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
362,How do I find the zeros of the polynomial function [math]f(x)=dfrac{1}{2}x^{3}-3x[/math]?,How would you find the zero of the function for [math]y=frac{4x^2 - 36x}{ x-9}[/math]?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
363,How do I edit my devices on my Google play account?,How do I add a second device to a Google Play account?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
364,How can I become a good speaker?,What should I do to be a good Speaker?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
365,How can I write a letter to Mr. Narendra Modi?,How can I write to Narendra Modi?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
366,Who is more electable in a general Presidential election: Donald Trump or Ted Cruz?,Who is more delusional: Donald Trump or Ted Cruz?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
367,Why do they name bastards Snow?,"If Jon Snow is not Ned's bastard, why does Lady Catelyn hate him so much?",1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
368,What do you think about the Bermuda Triangle?,What are your theories about Bermuda Triangle?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
369,Do Mexican girls like black guys?,Do girls like black guys with no beard?,1.0,0.4877302481094658,0.5122697518905341,-0.049088862707297815,0.049088862707297815
370,Have you lived in a tiny house?,Would you live in a tiny house?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
371,"What is a boy/girl called when he/she is 1-6 years old, 6-11years old, 11-14 years old, and 14-18 years old?",I am an 18 years old boy and I love a girl who's 14 years old. We both live Tamil Nadu. Is this a time to propose to her?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
372,Can you debeak cockerels at 8 months old?,How much and with what should I feed my 3 months old raven?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
373,What should someone do to overcome anxiety?,What should I do to avoid depression and anxiety?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
374,How do we avoid whey in Yogurt?,Is bad breath a sign of a strong stomach?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
375,"Im in love with my bisexual best friend who is also a guy and has a girlfriend, and I want to tell him. How do I move on?","I'm a girl and I'm in love my best friend (who is also a girl), what should I do?",1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
376,What is the best university in Germany for an MS?,Which are the best universities in Germany for getting a degree in mechanical engineering?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
377,How do I maintain my peace of mind?,How can I maintain my peace of mind?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
378,Which car has good build quality in india?,Is Volkswagen a good reliable car?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
379,Why does massaging one's temples soothe a migraine or headache?,What are the causes and most effective ways to treat or cure migraine headaches?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
380,Which one is better among KMC Manipal and KMC Mangalore?,What is the brief comparison of KMC in Manipal and Mangalore?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
381,Why are my bestfriend still ignoring me?,What should I do when my bestfriend is ignoring me?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
382,What are the sensors available in Acer Liquid Z630S Android Smart phone by using CPU-Z App?,Which useful Android phone apps are not available in the Google Play store?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
383,How do I keep motivation to learn a language?,How do you keep motivated when you learn a new language?,1.0,0.42753871928519155,0.5724612807148085,-0.29190024549923343,0.29190024549923343
384,What are the top assessment companies in India?,Which are the top firms in Skills assessment industry in India and Globally?,1.0,0.36941864757900067,0.6305813524209993,-0.5347116282911691,0.5347116282911691
385,What does @ mean as an emoticon?,Emoticons: What does “:/” mean?,0.0,0.6831781638258968,0.3168218361741032,0.7684160954682907,-0.7684160954682907
386,Is a pinkish discharge normal in early pregnancy? What causes it?,What did nicholas piramal do with 17500 cr?,0.0,0.6831781638258968,0.3168218361741032,0.7684160954682907,-0.7684160954682907
387,What are the best ways to properly finger yourself?,What would be the best way of keeping yourself amused in a prison?,0.0,0.6831781638258968,0.3168218361741032,0.7684160954682907,-0.7684160954682907
388,How do scientists work?,Where do scientists work?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
389,How many sponsored candidates are shortlisted for CMC vellore?,"What is the office culture and woking at Patanjali office, haridwar?",0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
390,What is the different between Chinese wedding ceremony and western wedding ceremony?,What is the difference between Chinese and Western style wedding?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
391,What is the condition of tourism in Pakistan?,Preferable PG courses for BE (EEE) student in Tamil Nadu?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
392,What is the different between offshore and onshore funds?,What is the difference between offshore and onshore?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
393,Why should one hate Shahrukh Khan?,Why do people hate Shahrukh Khan and why do people feel that he is not an Indian?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
394,What are the best self-help books you've ever read?,What are the top self help books I should read?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
395,Is Evernote useful?,What is Evernote used for?,0.0,0.628457398882066,0.3715426011179341,0.5256047126763551,-0.5256047126763551
396,A title for my continuation to The Gift of the Magi?,How do I start my continuation for the Gift of the Magi?,0.0,0.5702309125185888,0.4297690874814111,0.2827933298844193,-0.2827933298844193
397,What is a good song to lyric prank your best friend?,What are some good lyric prank songs to send your best friends?,0.0,0.5702309125185888,0.4297690874814111,0.2827933298844193,-0.2827933298844193
398,I argued with my gf that she made friends with the person that hit on her. She said I'm a control freak and she wants her freedom. What should I do?,I'm a girl in middle school. My best friends are all girls. I've found out that I'm bisexual. How do I tell my best friend who's a girl without her freaking out and it changing our whole friendship?,0.0,0.5702309125185888,0.4297690874814111,0.2827933298844193,-0.2827933298844193
399,How do I pass a drug test for methamphetamine?,Can hair dye help pass a hair follicle drug test for daily meth smokers?,0.0,0.5702309125185888,0.4297690874814111,0.2827933298844193,-0.2827933298844193
400,How could start with open source development?,How should I start contributing to open source projects?,0.0,0.5702309125185888,0.4297690874814111,0.2827933298844193,-0.2827933298844193
